Problema,Tipo
cirujano tiene 62 animales y le extraen 18 animales ¿Cuanto queda?,Resta
ingeniero tiene 94 canicas y le quitan 50 canicas ¿Cuantos le queda?,Resta
un cirujano tiene 15 relojes y le entregan 14 relojes ¿Cuantos hay al final ?,Suma
programador tiene 23 coches y le dan 60 coches ¿Cuantos hay al final ?,Suma
ingeniero tiene 64 lapices y suma 36 lapices ¿Cuantos tienen entre los dos?,Suma
Lucas tiene 35 uvas y Francisco tiene 89 ciruela ¿Cuantos frutas hay en total?,Suma
un perro tiene 81 canicas y le extraen 78 canicas ¿Cuanto queda?,Resta
Francisco tiene 31 papayas y Pablo tiene 49 ciruela ¿Cuantos frutas hay en total?,Suma
un albañil tiene 93 animales y con una diferencia 10 animales ¿Cuantos tiene al final?,Resta
Ana tiene 36 sandias y Pedro tiene 81 peras ¿Cuantos frutas hay en total?,Suma
un cirujano tiene 32 frutas y le extraen 25 frutas ¿Cuantos le queda?,Resta
fontanero tiene 53 pajaros y excluye 48 pajaros ¿Cuantos tiene al final?,Resta
un obrero tiene 54 mesas y añade 46 mesas ¿Cuantos tienen entre los dos?,Suma
Julio tiene 82 balones de basquet y Roberto tiene 92 balones de basquet ¿Cuantos balones hay en total?,Suma
ingeniero tiene 53 animales y le dan 14 animales ¿Cuantos hay al final ?,Suma
hay 77 niños en clase y se van 2 ¿Cuantos niños quedan?,Resta
Celeste tiene 21 balones de rugby y Gustavo tiene 88 balones de futbol ¿Cuantos balones hay en total?,Suma
perro tiene 26 piedras y le extraen 17 piedras ¿Cuantos le queda?,Resta
un albañil tiene 35 moviles y incluye 22 moviles ¿Cuantos hay en total?,Suma
paloma tiene 55 carteras y le dan 30 carteras ¿Cuantos tienen entre los dos?,Suma
hay 21 niños en clase y se van 49 ¿Cuantos niños quedan?,Resta
un camarero tiene 36 canicas y le quitan 31 canicas ¿Cuantos le queda?,Resta
un obrero tiene 57 animales y resta 47 animales ¿Cuantos le queda?,Resta
hay 15 tortillas en una mesa y se comen 27 ¿Cuantos tortillas quedan?,Resta
medico tiene 26 canicas y suma 23 canicas ¿Cuantos hay al final ?,Suma
Gustavo tiene 40 balones de futbol y Federico tiene 85 balones de rugby ¿Cuantos balones hay en total?,Suma
Juan tiene 51 ciruela y Cesar tiene 3 sandias ¿Cuantos frutas hay en total?,Suma
un perro tiene 67 frutas y le extraen 9 frutas ¿Cuantos le queda?,Resta
hay 20 pajaros en un arbol y se van volando 91 ¿Cuantos pajaros quedan?,Resta
hay 54 pajaros en un arbol y se van volando 12 ¿Cuantos pajaros quedan?,Resta
jose tiene 11 moviles y incluye 68 moviles ¿Cuantos hay al final ?,Suma
un profesor tiene 7 piedras y le entregan 99 piedras ¿Cuantos tienen entre los dos?,Suma
hay 74 tortillas en una mesa y se comen 26 ¿Cuantos tortillas quedan?,Resta
piloto tiene 6 sillas y le entregan 2 sillas ¿Cuantos hay al final ?,Suma
Gustavo tiene 53 manzanas y Pedro tiene 17 toronjas ¿Cuantos frutas hay en total?,Suma
hay 36 tortillas en una mesa y se comen 33 ¿Cuantos tortillas quedan?,Resta
un policia tiene 63 moviles y suma 86 moviles ¿Cuantos hay al final ?,Suma
hay 31 niños en clase y se van 81 ¿Cuantos niños quedan?,Resta
hay 36 niños en clase y se van 6 ¿Cuantos niños quedan?,Resta
paloma tiene 60 moviles y con una diferencia 41 moviles ¿Cuantos le queda?,Resta
pablito  tiene 4 sillas y le entregan 17 sillas ¿Cuantos hay al final ?,Suma
Un carpitero tiene 54 animales y le dan 37 animales ¿Cuantos hay en total?,Suma
jose tiene 93 piedras y le dan 19 piedras ¿Cuantos tienen entre los dos?,Suma
Pedro tiene 72 manzanas y Francisco tiene 9 platano ¿Cuantos frutas hay en total?,Suma
hay 9 tortillas en una mesa y se comen 34 ¿Cuantos tortillas quedan?,Resta
jose tiene 88 balones y con una diferencia 75 balones ¿Cuanto queda?,Resta
hay 46 pajaros en un arbol y se van volando 46 ¿Cuantos pajaros quedan?,Resta
Ana tiene 24 balones de rugby y Julio tiene 81 balones de voley ¿Cuantos balones hay en total?,Suma
ingeniero tiene 93 frutas y le quitan 71 frutas ¿Cuantos tiene al final?,Resta
un actor tiene 59 canicas y suma 15 canicas ¿Cuantos tienen entre los dos?,Suma
jose tiene 79 canicas y incluye 35 canicas ¿Cuantos hay al final ?,Suma
Pablo tiene 97 manzanas y Francisco tiene 22 papayas ¿Cuantos frutas hay en total?,Suma
un obrero tiene 51 canicas y incluye 87 canicas ¿Cuantos hay al final ?,Suma
jose tiene 54 mesas y le dan 91 mesas ¿Cuantos hay al final ?,Suma
Cesar tiene 77 coco y Ana tiene 51 uvas ¿Cuantos frutas hay en total?,Suma
Un carpitero tiene 71 lapices y le entregan 2 lapices ¿Cuantos tienen entre los dos?,Suma
Pablo tiene 49 toronjas y Ana tiene 56 coco ¿Cuantos frutas hay en total?,Suma
hay 60 niños en clase y se van 59 ¿Cuantos niños quedan?,Resta
un obrero tiene 93 piedras y le entregan 37 piedras ¿Cuantos hay en total?,Suma
un cirujano tiene 86 coches y le dan 66 coches ¿Cuantos hay al final ?,Suma
Celeste tiene 83 coco y Juan tiene 20 manzanas ¿Cuantos frutas hay en total?,Suma
un obrero tiene 97 frutas y le quitan 85 frutas ¿Cuantos tiene al final?,Resta
programador tiene 16 pajaros y suma 95 pajaros ¿Cuantos tienen entre los dos?,Suma
perro tiene 40 frutas y resta 21 frutas ¿Cuantos le queda?,Resta
programador tiene 27 frutas y incluye 85 frutas ¿Cuantos tienen entre los dos?,Suma
fontanero tiene 58 moviles y resta 8 moviles ¿Cuanto queda?,Resta
Cesar tiene 88 ciruela y Gustavo tiene 61 sandias ¿Cuantos frutas hay en total?,Suma
un perro tiene 74 unidades y incluye 6 unidades ¿Cuantos tienen entre los dos?,Suma
Un carpitero tiene 31 animales y le quitan 26 animales ¿Cuantos le queda?,Resta
Roberto tiene 9 balones de basquet y Gustavo tiene 99 balones de voley ¿Cuantos balones hay en total?,Suma
un obrero tiene 60 canicas y le dan 28 canicas ¿Cuantos hay al final ?,Suma
Federico tiene 5 balones de rugby y Cesar tiene 25 balones de voley ¿Cuantos balones hay en total?,Suma
Roberto tiene 21 balones de tenis y Lorena tiene 51 balones de futbol ¿Cuantos balones hay en total?,Suma
un cirujano tiene 72 lapices y le quitan 29 lapices ¿Cuantos tiene al final?,Resta
Federico tiene 45 balones de voley y Juan tiene 57 balones de futbol ¿Cuantos balones hay en total?,Suma
un actor tiene 43 sillas y suma 22 sillas ¿Cuantos hay en total?,Suma
ingeniero tiene 34 teles y le quitan 9 teles ¿Cuanto queda?,Resta
Un carpitero tiene 48 canicas y incluye 67 canicas ¿Cuantos hay al final ?,Suma
Julio tiene 81 toronjas y Gustavo tiene 51 uvas ¿Cuantos frutas hay en total?,Suma
un cirujano tiene 33 unidades y le entregan 80 unidades ¿Cuantos tienen entre los dos?,Suma
hay 26 niños en clase y se van 57 ¿Cuantos niños quedan?,Resta
Cesar tiene 77 balones de futbol y Federico tiene 85 balones de basquet ¿Cuantos balones hay en total?,Suma
Federico tiene 55 uvas y Francisco tiene 5 manzanas ¿Cuantos frutas hay en total?,Suma
Ana tiene 54 balones de voley y Juan tiene 56 balones de basquet ¿Cuantos balones hay en total?,Suma
hay 1 pajaros en un arbol y se van volando 30 ¿Cuantos pajaros quedan?,Resta
Ana tiene 71 balones de voley y Cesar tiene 3 balones de voley ¿Cuantos balones hay en total?,Suma
cirujano tiene 60 canicas y resta 59 canicas ¿Cuantos le queda?,Resta
un policia tiene 71 lapices y le extraen 68 lapices ¿Cuanto queda?,Resta
Cesar tiene 72 toronjas y Juan tiene 55 uvas ¿Cuantos frutas hay en total?,Suma
Una azafata tiene 92 sillas y con una diferencia 57 sillas ¿Cuantos tiene al final?,Resta
Una azafata tiene 59 teles y le dan 26 teles ¿Cuantos hay al final ?,Suma
cirujano tiene 95 animales y incluye 20 animales ¿Cuantos hay en total?,Suma
ingeniero tiene 53 mesas y suma 83 mesas ¿Cuantos hay en total?,Suma
Roberto tiene 46 toronjas y Federico tiene 57 platano ¿Cuantos frutas hay en total?,Suma
Roberto tiene 78 ciruela y Pablo tiene 20 platano ¿Cuantos frutas hay en total?,Suma
Julio tiene 81 ciruela y Federico tiene 38 manzanas ¿Cuantos frutas hay en total?,Suma
Julio tiene 91 uvas y Lucas tiene 57 manzanas ¿Cuantos frutas hay en total?,Suma
hay 95 niños en clase y se van 100 ¿Cuantos niños quedan?,Resta
Celeste tiene 88 balones de rugby y Federico tiene 69 balones de tenis ¿Cuantos balones hay en total?,Suma
hay 100 tortillas en una mesa y se comen 10 ¿Cuantos tortillas quedan?,Resta
paloma tiene 100 pajaros y suma 37 pajaros ¿Cuantos hay en total?,Suma
Lucas tiene 90 manzanas y Federico tiene 51 uvas ¿Cuantos frutas hay en total?,Suma
hay 42 tortillas en una mesa y se comen 96 ¿Cuantos tortillas quedan?,Resta
Juan tiene 76 peras y Pedro tiene 78 peras ¿Cuantos frutas hay en total?,Suma
Federico tiene 33 melocotones y Ana tiene 42 platano ¿Cuantos frutas hay en total?,Suma
Lorena tiene 57 platano y Gustavo tiene 32 sandias ¿Cuantos frutas hay en total?,Suma
hay 65 niños en clase y se van 68 ¿Cuantos niños quedan?,Resta
hay 65 niños en clase y se van 91 ¿Cuantos niños quedan?,Resta
hay 54 pajaros en un arbol y se van volando 10 ¿Cuantos pajaros quedan?,Resta
un albañil tiene 77 piedras y excluye 22 piedras ¿Cuanto queda?,Resta
profesor tiene 89 canicas y excluye 75 canicas ¿Cuanto queda?,Resta
Roberto tiene 3 papayas y Celeste tiene 1 peras ¿Cuantos frutas hay en total?,Suma
piloto tiene 62 canicas y le extraen 29 canicas ¿Cuantos le queda?,Resta
un actor tiene 72 animales y resta 52 animales ¿Cuanto queda?,Resta
Lucas tiene 27 coco y Lorena tiene 42 peras ¿Cuantos frutas hay en total?,Suma
Ana tiene 66 coco y Roberto tiene 92 ciruela ¿Cuantos frutas hay en total?,Suma
jose tiene 74 balones y añade 29 balones ¿Cuantos hay al final ?,Suma
un albañil tiene 80 piedras y con una diferencia 56 piedras ¿Cuanto queda?,Resta
hay 49 tortillas en una mesa y se comen 100 ¿Cuantos tortillas quedan?,Resta
Lucas tiene 8 platano y Francisco tiene 57 uvas ¿Cuantos frutas hay en total?,Suma
hay 36 pajaros en un arbol y se van volando 26 ¿Cuantos pajaros quedan?,Resta
piloto tiene 19 moviles y suma 9 moviles ¿Cuantos hay al final ?,Suma
hay 89 tortillas en una mesa y se comen 79 ¿Cuantos tortillas quedan?,Resta
medico tiene 19 canicas y le dan 66 canicas ¿Cuantos tienen entre los dos?,Suma
Roberto tiene 35 manzanas y Pablo tiene 27 papayas ¿Cuantos frutas hay en total?,Suma
Lucas tiene 64 platano y Juan tiene 26 uvas ¿Cuantos frutas hay en total?,Suma
hay 12 tortillas en una mesa y se comen 7 ¿Cuantos tortillas quedan?,Resta
hay 29 pajaros en un arbol y se van volando 70 ¿Cuantos pajaros quedan?,Resta
Federico tiene 93 toronjas y Lucas tiene 77 uvas ¿Cuantos frutas hay en total?,Suma
Juan tiene 53 platano y Ana tiene 11 sandias ¿Cuantos frutas hay en total?,Suma
un camarero tiene 97 canicas y le quitan 69 canicas ¿Cuantos tiene al final?,Resta
medico tiene 74 carteras y incluye 75 carteras ¿Cuantos hay al final ?,Suma
programador tiene 80 unidades y le dan 47 unidades ¿Cuantos hay en total?,Suma
Julio tiene 98 balones de tenis y Celeste tiene 18 balones de voley ¿Cuantos balones hay en total?,Suma
un obrero tiene 73 pajaros y suma 48 pajaros ¿Cuantos hay al final ?,Suma
un perro tiene 80 carteras y resta 76 carteras ¿Cuantos le queda?,Resta
pablito  tiene 39 piedras y excluye 17 piedras ¿Cuantos tiene al final?,Resta
un mecanico tiene 76 animales y le extraen 25 animales ¿Cuantos le queda?,Resta
Enrique tiene 96 coches y añade 34 coches ¿Cuantos hay en total?,Suma
un cirujano tiene 98 canicas y le quitan 25 canicas ¿Cuanto queda?,Resta
Un carpitero tiene 76 moviles y añade 37 moviles ¿Cuantos hay en total?,Suma
Cesar tiene 29 balones de basquet y Celeste tiene 42 balones de basquet ¿Cuantos balones hay en total?,Suma
Julio tiene 39 manzanas y Lorena tiene 88 ciruela ¿Cuantos frutas hay en total?,Suma
hay 86 pajaros en un arbol y se van volando 84 ¿Cuantos pajaros quedan?,Resta
hay 19 tortillas en una mesa y se comen 23 ¿Cuantos tortillas quedan?,Resta
hay 28 niños en clase y se van 21 ¿Cuantos niños quedan?,Resta
hay 25 niños en clase y se van 3 ¿Cuantos niños quedan?,Resta
hay 76 pajaros en un arbol y se van volando 32 ¿Cuantos pajaros quedan?,Resta
Pedro tiene 58 balones de futbol y Julio tiene 70 balones de rugby ¿Cuantos balones hay en total?,Suma
programador tiene 6 canicas y le dan 49 canicas ¿Cuantos tienen entre los dos?,Suma
un albañil tiene 34 sillas y le entregan 63 sillas ¿Cuantos tienen entre los dos?,Suma
Federico tiene 32 balones de rugby y Cesar tiene 52 balones de tenis ¿Cuantos balones hay en total?,Suma
un cirujano tiene 78 mesas y incluye 64 mesas ¿Cuantos hay en total?,Suma
Pablo tiene 53 peras y Lorena tiene 85 toronjas ¿Cuantos frutas hay en total?,Suma
un cirujano tiene 88 pajaros y le quitan 82 pajaros ¿Cuanto queda?,Resta
un bombero tiene 50 pajaros y resta 11 pajaros ¿Cuanto queda?,Resta
un albañil tiene 76 pajaros y incluye 90 pajaros ¿Cuantos tienen entre los dos?,Suma
perro tiene 91 canicas y le extraen 42 canicas ¿Cuanto queda?,Resta
un cirujano tiene 85 teles y le quitan 8 teles ¿Cuanto queda?,Resta
Federico tiene 24 balones de rugby y Juan tiene 41 balones de tenis ¿Cuantos balones hay en total?,Suma
Lucas tiene 96 balones de rugby y Ana tiene 24 balones de rugby ¿Cuantos balones hay en total?,Suma
hay 38 niños en clase y se van 5 ¿Cuantos niños quedan?,Resta
un obrero tiene 92 pajaros y le quitan 79 pajaros ¿Cuantos tiene al final?,Resta
Pedro tiene 72 coco y Pablo tiene 96 melocotones ¿Cuantos frutas hay en total?,Suma
Ana tiene 85 manzanas y Pedro tiene 81 melocotones ¿Cuantos frutas hay en total?,Suma
un obrero tiene 4 animales y añade 32 animales ¿Cuantos tienen entre los dos?,Suma
hay 65 pajaros en un arbol y se van volando 96 ¿Cuantos pajaros quedan?,Resta
Cesar tiene 23 peras y Federico tiene 82 uvas ¿Cuantos frutas hay en total?,Suma
hay 55 tortillas en una mesa y se comen 35 ¿Cuantos tortillas quedan?,Resta
un bombero tiene 64 carteras y excluye 46 carteras ¿Cuantos tiene al final?,Resta
hay 8 niños en clase y se van 53 ¿Cuantos niños quedan?,Resta
un mecanico tiene 65 carteras y excluye 62 carteras ¿Cuantos tiene al final?,Resta
cirujano tiene 92 relojes y excluye 27 relojes ¿Cuanto queda?,Resta
cirujano tiene 81 piedras y resta 15 piedras ¿Cuanto queda?,Resta
Julio tiene 14 balones de tenis y Pedro tiene 32 balones de basquet ¿Cuantos balones hay en total?,Suma
Enrique tiene 10 moviles y añade 27 moviles ¿Cuantos hay al final ?,Suma
hay 42 tortillas en una mesa y se comen 90 ¿Cuantos tortillas quedan?,Resta
programador tiene 35 carteras y le extraen 31 carteras ¿Cuanto queda?,Resta
piloto tiene 47 canicas y excluye 19 canicas ¿Cuantos tiene al final?,Resta
hay 94 tortillas en una mesa y se comen 85 ¿Cuantos tortillas quedan?,Resta
hay 42 tortillas en una mesa y se comen 78 ¿Cuantos tortillas quedan?,Resta
fontanero tiene 64 pajaros y resta 59 pajaros ¿Cuantos tiene al final?,Resta
Pablo tiene 21 balones de tenis y Juan tiene 5 balones de basquet ¿Cuantos balones hay en total?,Suma
fontanero tiene 82 carteras y añade 36 carteras ¿Cuantos hay al final ?,Suma
hay 17 pajaros en un arbol y se van volando 42 ¿Cuantos pajaros quedan?,Resta
programador tiene 87 sillas y le quitan 20 sillas ¿Cuantos tiene al final?,Resta
Federico tiene 39 uvas y Cesar tiene 85 sandias ¿Cuantos frutas hay en total?,Suma
jose tiene 43 sillas y añade 88 sillas ¿Cuantos tienen entre los dos?,Suma
hay 57 niños en clase y se van 31 ¿Cuantos niños quedan?,Resta
hay 17 niños en clase y se van 70 ¿Cuantos niños quedan?,Resta
un obrero tiene 58 unidades y con una diferencia 52 unidades ¿Cuantos tiene al final?,Resta
Roberto tiene 79 coco y Ana tiene 32 sandias ¿Cuantos frutas hay en total?,Suma
piloto tiene 42 piedras y resta 33 piedras ¿Cuantos le queda?,Resta
hay 3 pajaros en un arbol y se van volando 98 ¿Cuantos pajaros quedan?,Resta
Francisco tiene 87 coco y Lucas tiene 27 platano ¿Cuantos frutas hay en total?,Suma
un camarero tiene 84 piedras y con una diferencia 48 piedras ¿Cuantos tiene al final?,Resta
Roberto tiene 87 manzanas y Lucas tiene 79 platano ¿Cuantos frutas hay en total?,Suma
paloma tiene 88 moviles y excluye 12 moviles ¿Cuantos tiene al final?,Resta
hay 69 niños en clase y se van 22 ¿Cuantos niños quedan?,Resta
hay 27 pajaros en un arbol y se van volando 67 ¿Cuantos pajaros quedan?,Resta
Enrique tiene 35 frutas y con una diferencia 13 frutas ¿Cuantos le queda?,Resta
Pedro tiene 22 balones de rugby y Celeste tiene 69 balones de voley ¿Cuantos balones hay en total?,Suma
hay 91 niños en clase y se van 96 ¿Cuantos niños quedan?,Resta
un obrero tiene 97 teles y le extraen 77 teles ¿Cuanto queda?,Resta
hay 96 pajaros en un arbol y se van volando 17 ¿Cuantos pajaros quedan?,Resta
paloma tiene 82 pajaros y le dan 80 pajaros ¿Cuantos hay en total?,Suma
hay 41 tortillas en una mesa y se comen 85 ¿Cuantos tortillas quedan?,Resta
un mecanico tiene 16 unidades y suma 26 unidades ¿Cuantos tienen entre los dos?,Suma
hay 32 niños en clase y se van 68 ¿Cuantos niños quedan?,Resta
un obrero tiene 91 teles y le dan 48 teles ¿Cuantos hay en total?,Suma
piloto tiene 46 sillas y le entregan 86 sillas ¿Cuantos hay al final ?,Suma
un camarero tiene 2 relojes y le entregan 8 relojes ¿Cuantos hay en total?,Suma
un actor tiene 55 sillas y añade 8 sillas ¿Cuantos hay en total?,Suma
Lucas tiene 29 platano y Gustavo tiene 74 platano ¿Cuantos frutas hay en total?,Suma
un policia tiene 65 teles y le dan 10 teles ¿Cuantos hay en total?,Suma
un profesor tiene 10 animales y le dan 84 animales ¿Cuantos tienen entre los dos?,Suma
perro tiene 45 piedras y suma 41 piedras ¿Cuantos hay en total?,Suma
una actriz tiene 42 lapices y excluye 34 lapices ¿Cuantos le queda?,Resta
un camarero tiene 20 frutas y le dan 11 frutas ¿Cuantos tienen entre los dos?,Suma
hay 87 tortillas en una mesa y se comen 39 ¿Cuantos tortillas quedan?,Resta
un camarero tiene 19 relojes y añade 22 relojes ¿Cuantos tienen entre los dos?,Suma
piloto tiene 29 pajaros y añade 7 pajaros ¿Cuantos tienen entre los dos?,Suma
hay 98 niños en clase y se van 81 ¿Cuantos niños quedan?,Resta
Un carpitero tiene 46 mesas y resta 25 mesas ¿Cuantos tiene al final?,Resta
Francisco tiene 70 balones de rugby y Roberto tiene 44 balones de voley ¿Cuantos balones hay en total?,Suma
