Problema,Tipo
hay 47 pajaros en un arbol y se van volando 37 ¿Cuantos pajaros quedan?,Resta
pablito  tiene 58 unidades y le extraen 34 unidades ¿Cuanto queda?,Resta
medico tiene 57 balones y resta 11 balones ¿Cuanto queda?,Resta
un policia tiene 55 animales y le dan 54 animales ¿Cuantos hay al final ?,Suma
Un carpitero tiene 79 carteras y con una diferencia 19 carteras ¿Cuantos le queda?,Resta
Gustavo tiene 28 balones de tenis y Celeste tiene 55 balones de futbol ¿Cuantos balones hay en total?,Suma
Gustavo tiene 24 sandias y Ana tiene 27 coco ¿Cuantos frutas hay en total?,Suma
hay 49 pajaros en un arbol y se van volando 15 ¿Cuantos pajaros quedan?,Resta
Una azafata tiene 41 relojes y le quitan 23 relojes ¿Cuantos le queda?,Resta
Gustavo tiene 8 balones de futbol y Francisco tiene 73 balones de voley ¿Cuantos balones hay en total?,Suma
fontanero tiene 92 carteras y incluye 50 carteras ¿Cuantos tienen entre los dos?,Suma
hay 79 tortillas en una mesa y se comen 20 ¿Cuantos tortillas quedan?,Resta
hay 75 niños en clase y se van 42 ¿Cuantos niños quedan?,Resta
un mecanico tiene 83 animales y le quitan 53 animales ¿Cuantos le queda?,Resta
un obrero tiene 52 frutas y añade 52 frutas ¿Cuantos tienen entre los dos?,Suma
paloma tiene 47 pajaros y le dan 45 pajaros ¿Cuantos tienen entre los dos?,Suma
un perro tiene 85 canicas y suma 78 canicas ¿Cuantos tienen entre los dos?,Suma
una actriz tiene 87 unidades y le extraen 32 unidades ¿Cuantos tiene al final?,Resta
perro tiene 72 canicas y le quitan 20 canicas ¿Cuantos le queda?,Resta
programador tiene 98 moviles y excluye 41 moviles ¿Cuantos tiene al final?,Resta
un obrero tiene 92 relojes y resta 25 relojes ¿Cuantos tiene al final?,Resta
Julio tiene 54 coco y Cesar tiene 36 manzanas ¿Cuantos frutas hay en total?,Suma
hay 18 pajaros en un arbol y se van volando 27 ¿Cuantos pajaros quedan?,Resta
profesor tiene 47 lapices y añade 72 lapices ¿Cuantos tienen entre los dos?,Suma
Federico tiene 94 toronjas y Gustavo tiene 50 manzanas ¿Cuantos frutas hay en total?,Suma
un profesor tiene 69 mesas y resta 63 mesas ¿Cuantos tiene al final?,Resta
un profesor tiene 54 relojes y añade 17 relojes ¿Cuantos tienen entre los dos?,Suma
perro tiene 45 mesas y le extraen 2 mesas ¿Cuantos le queda?,Resta
hay 87 pajaros en un arbol y se van volando 38 ¿Cuantos pajaros quedan?,Resta
Ana tiene 9 papayas y Pedro tiene 77 sandias ¿Cuantos frutas hay en total?,Suma
un albañil tiene 80 unidades y resta 16 unidades ¿Cuantos le queda?,Resta
Cesar tiene 42 balones de voley y Francisco tiene 73 balones de tenis ¿Cuantos balones hay en total?,Suma
Gustavo tiene 19 balones de tenis y Federico tiene 20 balones de basquet ¿Cuantos balones hay en total?,Suma
hay 61 tortillas en una mesa y se comen 77 ¿Cuantos tortillas quedan?,Resta
hay 74 pajaros en un arbol y se van volando 37 ¿Cuantos pajaros quedan?,Resta
un cirujano tiene 97 animales y le dan 46 animales ¿Cuantos hay al final ?,Suma
un bombero tiene 71 balones y añade 94 balones ¿Cuantos tienen entre los dos?,Suma
hay 79 tortillas en una mesa y se comen 18 ¿Cuantos tortillas quedan?,Resta
Roberto tiene 41 manzanas y Pablo tiene 11 sandias ¿Cuantos frutas hay en total?,Suma
un camarero tiene 27 animales y le entregan 1 animales ¿Cuantos hay al final ?,Suma
Enrique tiene 69 lapices y le quitan 14 lapices ¿Cuanto queda?,Resta
un actor tiene 78 canicas y resta 60 canicas ¿Cuanto queda?,Resta
Lorena tiene 25 balones de basquet y Cesar tiene 8 balones de futbol ¿Cuantos balones hay en total?,Suma
un obrero tiene 72 carteras y le extraen 69 carteras ¿Cuanto queda?,Resta
Enrique tiene 33 lapices y suma 32 lapices ¿Cuantos hay al final ?,Suma
Lucas tiene 80 balones de tenis y Lorena tiene 83 balones de basquet ¿Cuantos balones hay en total?,Suma
hay 97 pajaros en un arbol y se van volando 58 ¿Cuantos pajaros quedan?,Resta
paloma tiene 86 relojes y con una diferencia 14 relojes ¿Cuantos tiene al final?,Resta
hay 86 niños en clase y se van 66 ¿Cuantos niños quedan?,Resta
un obrero tiene 73 sillas y añade 95 sillas ¿Cuantos tienen entre los dos?,Suma
perro tiene 68 piedras y le extraen 8 piedras ¿Cuanto queda?,Resta
un mecanico tiene 5 mesas y añade 12 mesas ¿Cuantos tienen entre los dos?,Suma
hay 39 niños en clase y se van 23 ¿Cuantos niños quedan?,Resta
Pedro tiene 64 ciruela y Pablo tiene 48 uvas ¿Cuantos frutas hay en total?,Suma
Un carpitero tiene 91 moviles y le dan 43 moviles ¿Cuantos hay en total?,Suma
hay 90 niños en clase y se van 85 ¿Cuantos niños quedan?,Resta
Lorena tiene 43 balones de basquet y Julio tiene 67 balones de rugby ¿Cuantos balones hay en total?,Suma
Lucas tiene 64 balones de basquet y Pedro tiene 31 balones de basquet ¿Cuantos balones hay en total?,Suma
un policia tiene 21 pajaros y le entregan 61 pajaros ¿Cuantos hay en total?,Suma
programador tiene 99 balones y le dan 51 balones ¿Cuantos hay al final ?,Suma
perro tiene 29 carteras y le entregan 23 carteras ¿Cuantos tienen entre los dos?,Suma
un bombero tiene 78 frutas y suma 79 frutas ¿Cuantos tienen entre los dos?,Suma
Una azafata tiene 67 mesas y añade 48 mesas ¿Cuantos hay al final ?,Suma
un camarero tiene 66 mesas y le extraen 41 mesas ¿Cuantos le queda?,Resta
programador tiene 75 moviles y añade 28 moviles ¿Cuantos hay en total?,Suma
Celeste tiene 8 ciruela y Lucas tiene 81 ciruela ¿Cuantos frutas hay en total?,Suma
Juan tiene 76 balones de rugby y Celeste tiene 70 balones de voley ¿Cuantos balones hay en total?,Suma
un policia tiene 22 coches y le quitan 15 coches ¿Cuanto queda?,Resta
una actriz tiene 42 balones y le quitan 10 balones ¿Cuanto queda?,Resta
un mecanico tiene 41 piedras y le extraen 15 piedras ¿Cuantos le queda?,Resta
un albañil tiene 92 lapices y excluye 11 lapices ¿Cuantos le queda?,Resta
una actriz tiene 71 frutas y le entregan 81 frutas ¿Cuantos tienen entre los dos?,Suma
un camarero tiene 79 unidades y resta 22 unidades ¿Cuantos tiene al final?,Resta
Francisco tiene 12 ciruela y Celeste tiene 71 coco ¿Cuantos frutas hay en total?,Suma
hay 29 tortillas en una mesa y se comen 27 ¿Cuantos tortillas quedan?,Resta
Julio tiene 50 coco y Celeste tiene 11 melocotones ¿Cuantos frutas hay en total?,Suma
hay 20 niños en clase y se van 38 ¿Cuantos niños quedan?,Resta
medico tiene 86 canicas y con una diferencia 30 canicas ¿Cuanto queda?,Resta
Celeste tiene 21 melocotones y Julio tiene 69 peras ¿Cuantos frutas hay en total?,Suma
hay 16 pajaros en un arbol y se van volando 59 ¿Cuantos pajaros quedan?,Resta
un bombero tiene 9 mesas y le dan 79 mesas ¿Cuantos hay al final ?,Suma
Un carpitero tiene 46 teles y le extraen 45 teles ¿Cuanto queda?,Resta
hay 88 tortillas en una mesa y se comen 72 ¿Cuantos tortillas quedan?,Resta
hay 14 tortillas en una mesa y se comen 88 ¿Cuantos tortillas quedan?,Resta
Una azafata tiene 79 pajaros y le dan 9 pajaros ¿Cuantos hay en total?,Suma
pablito  tiene 56 animales y añade 1 animales ¿Cuantos tienen entre los dos?,Suma
hay 23 niños en clase y se van 2 ¿Cuantos niños quedan?,Resta
Roberto tiene 90 balones de tenis y Celeste tiene 50 balones de rugby ¿Cuantos balones hay en total?,Suma
un camarero tiene 69 frutas y le entregan 66 frutas ¿Cuantos hay en total?,Suma
un profesor tiene 90 moviles y le quitan 81 moviles ¿Cuanto queda?,Resta
Celeste tiene 26 balones de rugby y Juan tiene 73 balones de rugby ¿Cuantos balones hay en total?,Suma
Julio tiene 11 papayas y Lucas tiene 77 papayas ¿Cuantos frutas hay en total?,Suma
un bombero tiene 66 sillas y le extraen 42 sillas ¿Cuanto queda?,Resta
perro tiene 28 mesas y le dan 54 mesas ¿Cuantos hay al final ?,Suma
Federico tiene 44 melocotones y Roberto tiene 52 uvas ¿Cuantos frutas hay en total?,Suma
Una azafata tiene 8 pajaros y incluye 89 pajaros ¿Cuantos hay en total?,Suma
Federico tiene 83 balones de basquet y Lucas tiene 95 balones de voley ¿Cuantos balones hay en total?,Suma
un albañil tiene 89 pajaros y suma 21 pajaros ¿Cuantos hay al final ?,Suma
hay 57 tortillas en una mesa y se comen 74 ¿Cuantos tortillas quedan?,Resta
profesor tiene 97 canicas y resta 23 canicas ¿Cuantos tiene al final?,Resta
ingeniero tiene 47 lapices y incluye 78 lapices ¿Cuantos hay en total?,Suma
Francisco tiene 40 coco y Pablo tiene 97 ciruela ¿Cuantos frutas hay en total?,Suma
un mecanico tiene 28 mesas y con una diferencia 11 mesas ¿Cuantos tiene al final?,Resta
un bombero tiene 43 teles y incluye 87 teles ¿Cuantos hay al final ?,Suma
ingeniero tiene 60 teles y le entregan 11 teles ¿Cuantos hay al final ?,Suma
un obrero tiene 75 relojes y le quitan 16 relojes ¿Cuanto queda?,Resta
Enrique tiene 41 pajaros y con una diferencia 35 pajaros ¿Cuantos le queda?,Resta
un profesor tiene 77 lapices y con una diferencia 62 lapices ¿Cuantos le queda?,Resta
un profesor tiene 24 balones y le dan 4 balones ¿Cuantos hay en total?,Suma
paloma tiene 79 relojes y añade 82 relojes ¿Cuantos tienen entre los dos?,Suma
paloma tiene 38 teles y resta 28 teles ¿Cuanto queda?,Resta
Ana tiene 67 balones de futbol y Julio tiene 81 balones de basquet ¿Cuantos balones hay en total?,Suma
Roberto tiene 73 uvas y Gustavo tiene 86 sandias ¿Cuantos frutas hay en total?,Suma
Celeste tiene 82 uvas y Francisco tiene 9 ciruela ¿Cuantos frutas hay en total?,Suma
un perro tiene 40 animales y con una diferencia 23 animales ¿Cuanto queda?,Resta
hay 54 niños en clase y se van 87 ¿Cuantos niños quedan?,Resta
un albañil tiene 43 unidades y le extraen 2 unidades ¿Cuantos le queda?,Resta
hay 97 niños en clase y se van 90 ¿Cuantos niños quedan?,Resta
hay 30 niños en clase y se van 64 ¿Cuantos niños quedan?,Resta
un obrero tiene 57 teles y le entregan 1 teles ¿Cuantos hay al final ?,Suma
medico tiene 54 pajaros y incluye 3 pajaros ¿Cuantos tienen entre los dos?,Suma
Celeste tiene 69 balones de voley y Pablo tiene 91 balones de rugby ¿Cuantos balones hay en total?,Suma
Enrique tiene 9 balones y añade 2 balones ¿Cuantos hay en total?,Suma
un cirujano tiene 77 unidades y le extraen 41 unidades ¿Cuanto queda?,Resta
Pedro tiene 15 papayas y Francisco tiene 80 manzanas ¿Cuantos frutas hay en total?,Suma
una actriz tiene 1 moviles y le dan 74 moviles ¿Cuantos tienen entre los dos?,Suma
hay 90 niños en clase y se van 87 ¿Cuantos niños quedan?,Resta
un mecanico tiene 85 sillas y con una diferencia 35 sillas ¿Cuantos le queda?,Resta
un mecanico tiene 95 teles y incluye 29 teles ¿Cuantos hay al final ?,Suma
fontanero tiene 21 frutas y le dan 85 frutas ¿Cuantos hay al final ?,Suma
Lucas tiene 2 balones de basquet y Cesar tiene 59 balones de futbol ¿Cuantos balones hay en total?,Suma
un albañil tiene 42 relojes y excluye 32 relojes ¿Cuantos tiene al final?,Resta
hay 25 tortillas en una mesa y se comen 18 ¿Cuantos tortillas quedan?,Resta
hay 33 tortillas en una mesa y se comen 94 ¿Cuantos tortillas quedan?,Resta
paloma tiene 99 sillas y le quitan 94 sillas ¿Cuanto queda?,Resta
hay 86 tortillas en una mesa y se comen 9 ¿Cuantos tortillas quedan?,Resta
piloto tiene 69 moviles y le extraen 13 moviles ¿Cuantos le queda?,Resta
paloma tiene 86 pajaros y con una diferencia 26 pajaros ¿Cuanto queda?,Resta
hay 99 pajaros en un arbol y se van volando 6 ¿Cuantos pajaros quedan?,Resta
Lucas tiene 42 balones de tenis y Celeste tiene 44 balones de futbol ¿Cuantos balones hay en total?,Suma
un mecanico tiene 19 moviles y suma 8 moviles ¿Cuantos tienen entre los dos?,Suma
un camarero tiene 26 teles y resta 12 teles ¿Cuantos le queda?,Resta
Enrique tiene 80 pajaros y resta 18 pajaros ¿Cuanto queda?,Resta
Juan tiene 88 papayas y Pedro tiene 26 manzanas ¿Cuantos frutas hay en total?,Suma
Enrique tiene 60 moviles y incluye 23 moviles ¿Cuantos hay en total?,Suma
un obrero tiene 99 unidades y le quitan 24 unidades ¿Cuantos tiene al final?,Resta
piloto tiene 36 teles y le entregan 52 teles ¿Cuantos tienen entre los dos?,Suma
piloto tiene 83 mesas y le quitan 26 mesas ¿Cuantos tiene al final?,Resta
fontanero tiene 74 teles y suma 37 teles ¿Cuantos hay en total?,Suma
Lucas tiene 45 peras y Celeste tiene 17 platano ¿Cuantos frutas hay en total?,Suma
Lucas tiene 3 balones de rugby y Pablo tiene 60 balones de basquet ¿Cuantos balones hay en total?,Suma
un policia tiene 99 balones y incluye 62 balones ¿Cuantos hay en total?,Suma
hay 37 pajaros en un arbol y se van volando 89 ¿Cuantos pajaros quedan?,Resta
un actor tiene 94 unidades y con una diferencia 94 unidades ¿Cuantos tiene al final?,Resta
hay 19 tortillas en una mesa y se comen 80 ¿Cuantos tortillas quedan?,Resta
un obrero tiene 29 canicas y añade 51 canicas ¿Cuantos hay al final ?,Suma
jose tiene 65 pajaros y le quitan 28 pajaros ¿Cuantos le queda?,Resta
Celeste tiene 42 balones de tenis y Federico tiene 58 balones de basquet ¿Cuantos balones hay en total?,Suma
cirujano tiene 21 coches y resta 16 coches ¿Cuantos le queda?,Resta
Lorena tiene 63 balones de tenis y Juan tiene 91 balones de tenis ¿Cuantos balones hay en total?,Suma
hay 20 pajaros en un arbol y se van volando 91 ¿Cuantos pajaros quedan?,Resta
un cirujano tiene 97 piedras y le extraen 36 piedras ¿Cuanto queda?,Resta
hay 67 niños en clase y se van 71 ¿Cuantos niños quedan?,Resta
fontanero tiene 44 balones y le dan 56 balones ¿Cuantos tienen entre los dos?,Suma
un camarero tiene 57 mesas y suma 18 mesas ¿Cuantos tienen entre los dos?,Suma
Federico tiene 48 papayas y Francisco tiene 31 toronjas ¿Cuantos frutas hay en total?,Suma
un policia tiene 9 frutas y añade 82 frutas ¿Cuantos tienen entre los dos?,Suma
un actor tiene 45 lapices y suma 90 lapices ¿Cuantos hay al final ?,Suma
Juan tiene 88 balones de rugby y Gustavo tiene 77 balones de voley ¿Cuantos balones hay en total?,Suma
Una azafata tiene 70 piedras y incluye 59 piedras ¿Cuantos hay en total?,Suma
Enrique tiene 54 coches y le quitan 1 coches ¿Cuantos le queda?,Resta
hay 49 pajaros en un arbol y se van volando 53 ¿Cuantos pajaros quedan?,Resta
piloto tiene 49 pajaros y con una diferencia 11 pajaros ¿Cuantos le queda?,Resta
hay 74 pajaros en un arbol y se van volando 73 ¿Cuantos pajaros quedan?,Resta
Roberto tiene 1 platano y Cesar tiene 26 coco ¿Cuantos frutas hay en total?,Suma
Julio tiene 82 balones de basquet y Pedro tiene 67 balones de futbol ¿Cuantos balones hay en total?,Suma
un obrero tiene 3 balones y le entregan 57 balones ¿Cuantos tienen entre los dos?,Suma
Una azafata tiene 7 teles y incluye 12 teles ¿Cuantos hay al final ?,Suma
un obrero tiene 2 canicas y suma 65 canicas ¿Cuantos tienen entre los dos?,Suma
hay 40 niños en clase y se van 17 ¿Cuantos niños quedan?,Resta
hay 29 niños en clase y se van 73 ¿Cuantos niños quedan?,Resta
Celeste tiene 96 manzanas y Lucas tiene 41 toronjas ¿Cuantos frutas hay en total?,Suma
Francisco tiene 32 balones de tenis y Pedro tiene 94 balones de tenis ¿Cuantos balones hay en total?,Suma
fontanero tiene 84 carteras y le dan 55 carteras ¿Cuantos tienen entre los dos?,Suma
Cesar tiene 63 papayas y Federico tiene 55 papayas ¿Cuantos frutas hay en total?,Suma
hay 6 niños en clase y se van 32 ¿Cuantos niños quedan?,Resta
Ana tiene 71 papayas y Francisco tiene 72 melocotones ¿Cuantos frutas hay en total?,Suma
hay 42 tortillas en una mesa y se comen 27 ¿Cuantos tortillas quedan?,Resta
hay 38 niños en clase y se van 65 ¿Cuantos niños quedan?,Resta
una actriz tiene 58 unidades y le dan 81 unidades ¿Cuantos tienen entre los dos?,Suma
un bombero tiene 82 lapices y añade 14 lapices ¿Cuantos hay al final ?,Suma
perro tiene 96 sillas y con una diferencia 37 sillas ¿Cuantos tiene al final?,Resta
Juan tiene 13 peras y Pedro tiene 68 platano ¿Cuantos frutas hay en total?,Suma
hay 24 tortillas en una mesa y se comen 82 ¿Cuantos tortillas quedan?,Resta
hay 41 tortillas en una mesa y se comen 6 ¿Cuantos tortillas quedan?,Resta
Julio tiene 50 peras y Federico tiene 21 sandias ¿Cuantos frutas hay en total?,Suma
Enrique tiene 36 teles y resta 22 teles ¿Cuanto queda?,Resta
Un carpitero tiene 96 pajaros y le extraen 16 pajaros ¿Cuantos tiene al final?,Resta
un bombero tiene 40 pajaros y le dan 81 pajaros ¿Cuantos tienen entre los dos?,Suma
Una azafata tiene 4 sillas y incluye 10 sillas ¿Cuantos tienen entre los dos?,Suma
hay 67 pajaros en un arbol y se van volando 80 ¿Cuantos pajaros quedan?,Resta
Federico tiene 25 balones de futbol y Pablo tiene 96 balones de rugby ¿Cuantos balones hay en total?,Suma
un bombero tiene 71 teles y le entregan 25 teles ¿Cuantos hay al final ?,Suma
un actor tiene 6 frutas y añade 33 frutas ¿Cuantos hay en total?,Suma
Juan tiene 80 ciruela y Cesar tiene 92 platano ¿Cuantos frutas hay en total?,Suma
Pablo tiene 45 balones de basquet y Juan tiene 32 balones de rugby ¿Cuantos balones hay en total?,Suma
un actor tiene 48 animales y le dan 70 animales ¿Cuantos tienen entre los dos?,Suma
Pedro tiene 13 balones de basquet y Roberto tiene 88 balones de tenis ¿Cuantos balones hay en total?,Suma
hay 44 tortillas en una mesa y se comen 34 ¿Cuantos tortillas quedan?,Resta
un albañil tiene 84 teles y excluye 49 teles ¿Cuantos le queda?,Resta
Julio tiene 98 balones de basquet y Pedro tiene 22 balones de futbol ¿Cuantos balones hay en total?,Suma
hay 50 tortillas en una mesa y se comen 24 ¿Cuantos tortillas quedan?,Resta
un albañil tiene 69 carteras y le entregan 61 carteras ¿Cuantos hay en total?,Suma
hay 10 niños en clase y se van 29 ¿Cuantos niños quedan?,Resta
programador tiene 42 animales y incluye 39 animales ¿Cuantos tienen entre los dos?,Suma
un policia tiene 91 lapices y con una diferencia 79 lapices ¿Cuantos tiene al final?,Resta
hay 96 pajaros en un arbol y se van volando 96 ¿Cuantos pajaros quedan?,Resta
hay 67 pajaros en un arbol y se van volando 49 ¿Cuantos pajaros quedan?,Resta
un mecanico tiene 63 relojes y le entregan 58 relojes ¿Cuantos hay al final ?,Suma
profesor tiene 49 teles y excluye 45 teles ¿Cuanto queda?,Resta
un obrero tiene 66 pajaros y resta 62 pajaros ¿Cuanto queda?,Resta
piloto tiene 85 balones y incluye 34 balones ¿Cuantos hay al final ?,Suma
hay 19 niños en clase y se van 7 ¿Cuantos niños quedan?,Resta
